date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:27:50	27017/27017	---M--	200	added ('OK')	text/html	etag:%22575c9a32-6989%22	https://docs.python.org/2/library/pkgutil.html	./python_doc/docs.python.org/2/library/pkgutil.html	(from https://docs.python.org/2/contents.html)
15:27:51	16472/16472	---M--	200	added ('OK')	text/html	etag:%22575c9a2f-4058%22	https://docs.python.org/2/library/modulefinder.html	./python_doc/docs.python.org/2/library/modulefinder.html	(from https://docs.python.org/2/contents.html)
15:27:51	21482/21482	---M--	200	added ('OK')	text/html	etag:%22575c9a35-53ea%22	https://docs.python.org/2/library/runpy.html	./python_doc/docs.python.org/2/library/runpy.html	(from https://docs.python.org/2/contents.html)
15:27:51	11827/11827	---M--	200	added ('OK')	text/html	etag:%22575c9a2c-2e33%22	https://docs.python.org/2/library/language.html	./python_doc/docs.python.org/2/library/language.html	(from https://docs.python.org/2/contents.html)
15:27:51	41875/41875	---M--	200	added ('OK')	text/html	etag:%22575c9a32-a393%22	https://docs.python.org/2/library/parser.html	./python_doc/docs.python.org/2/library/parser.html	(from https://docs.python.org/2/contents.html)
15:27:51	37628/37628	---M--	200	added ('OK')	text/html	etag:%22575c9a1e-92fc%22	https://docs.python.org/2/library/ast.html	./python_doc/docs.python.org/2/library/ast.html	(from https://docs.python.org/2/contents.html)
15:27:52	25744/25744	---M--	200	added ('OK')	text/html	etag:%22575c9a39-6490%22	https://docs.python.org/2/library/symtable.html	./python_doc/docs.python.org/2/library/symtable.html	(from https://docs.python.org/2/contents.html)
15:27:52	8392/8392	---M--	200	added ('OK')	text/html	etag:%22575c9a39-20c8%22	https://docs.python.org/2/library/symbol.html	./python_doc/docs.python.org/2/library/symbol.html	(from https://docs.python.org/2/contents.html)
15:27:52	21212/21212	---M--	200	added ('OK')	text/html	etag:%22575c9a3b-52dc%22	https://docs.python.org/2/library/token.html	./python_doc/docs.python.org/2/library/token.html	(from https://docs.python.org/2/contents.html)
15:27:52	8457/8457	---M--	200	added ('OK')	text/html	etag:%22575c9a2c-2109%22	https://docs.python.org/2/library/keyword.html	./python_doc/docs.python.org/2/library/keyword.html	(from https://docs.python.org/2/contents.html)
15:27:53	20349/20349	---M--	200	added ('OK')	text/html	etag:%22575c9a3b-4f7d%22	https://docs.python.org/2/library/tokenize.html	./python_doc/docs.python.org/2/library/tokenize.html	(from https://docs.python.org/2/contents.html)
15:27:53	11558/11558	---M--	200	added ('OK')	text/html	etag:%22575c9a39-2d26%22	https://docs.python.org/2/library/tabnanny.html	./python_doc/docs.python.org/2/library/tabnanny.html	(from https://docs.python.org/2/contents.html)
15:27:53	15848/15848	---M--	200	added ('OK')	text/html	etag:%22575c9a33-3de8%22	https://docs.python.org/2/library/pyclbr.html	./python_doc/docs.python.org/2/library/pyclbr.html	(from https://docs.python.org/2/contents.html)
15:27:53	12067/12067	---M--	200	added ('OK')	text/html	etag:%22575c9a33-2f23%22	https://docs.python.org/2/library/py_compile.html	./python_doc/docs.python.org/2/library/py_compile.html	(from https://docs.python.org/2/contents.html)
15:27:53	18632/18632	---M--	200	added ('OK')	text/html	etag:%22575c9a21-48c8%22	https://docs.python.org/2/library/compileall.html	./python_doc/docs.python.org/2/library/compileall.html	(from https://docs.python.org/2/contents.html)
15:27:54	79182/79182	---M--	200	added ('OK')	text/html	etag:%22575c9a25-1354e%22	https://docs.python.org/2/library/dis.html	./python_doc/docs.python.org/2/library/dis.html	(from https://docs.python.org/2/contents.html)
15:27:54	11630/11630	---M--	200	added ('OK')	text/html	etag:%22575c9a32-2d6e%22	https://docs.python.org/2/library/pickletools.html	./python_doc/docs.python.org/2/library/pickletools.html	(from https://docs.python.org/2/contents.html)
15:27:54	71860/71860	---M--	200	added ('OK')	text/html	etag:%22575c9a21-118b4%22	https://docs.python.org/2/library/compiler.html	./python_doc/docs.python.org/2/library/compiler.html	(from https://docs.python.org/2/contents.html)
15:27:54	7508/7508	---M--	200	added ('OK')	text/html	etag:%22575c9a2e-1d54%22	https://docs.python.org/2/library/misc.html	./python_doc/docs.python.org/2/library/misc.html	(from https://docs.python.org/2/contents.html)
15:27:55	37145/37145	---M--	200	added ('OK')	text/html	etag:%22575c9a28-9119%22	https://docs.python.org/2/library/formatter.html	./python_doc/docs.python.org/2/library/formatter.html	(from https://docs.python.org/2/contents.html)
15:27:55	10050/10050	---M--	200	added ('OK')	text/html	etag:%22575c9a3e-2742%22	https://docs.python.org/2/library/windows.html	./python_doc/docs.python.org/2/library/windows.html	(from https://docs.python.org/2/contents.html)
15:27:55	56840/56840	---M--	200	added ('OK')	text/html	etag:%22575c9a2f-de08%22	https://docs.python.org/2/library/msilib.html	./python_doc/docs.python.org/2/library/msilib.html	(from https://docs.python.org/2/contents.html)
15:27:55	21241/21241	---M--	200	added ('OK')	text/html	etag:%22575c9a2f-52f9%22	https://docs.python.org/2/library/msvcrt.html	./python_doc/docs.python.org/2/library/msvcrt.html	(from https://docs.python.org/2/contents.html)
15:27:55	63277/63277	---M--	200	added ('OK')	text/html	etag:%22575c9a1d-f72d%22	https://docs.python.org/2/library/_winreg.html	./python_doc/docs.python.org/2/library/_winreg.html	(from https://docs.python.org/2/contents.html)
15:27:56	20330/20330	---M--	200	added ('OK')	text/html	etag:%22575c9a3e-4f6a%22	https://docs.python.org/2/library/winsound.html	./python_doc/docs.python.org/2/library/winsound.html	(from https://docs.python.org/2/contents.html)
15:27:56	11347/11347	---M--	200	added ('OK')	text/html	etag:%22575c9a3d-2c53%22	https://docs.python.org/2/library/unix.html	./python_doc/docs.python.org/2/library/unix.html	(from https://docs.python.org/2/contents.html)
15:27:56	16091/16091	---M--	200	added ('OK')	text/html	etag:%22575c9a33-3edb%22	https://docs.python.org/2/library/posix.html	./python_doc/docs.python.org/2/library/posix.html	(from https://docs.python.org/2/contents.html)
15:27:56	12433/12433	---M--	200	added ('OK')	text/html	etag:%22575c9a33-3091%22	https://docs.python.org/2/library/pwd.html	./python_doc/docs.python.org/2/library/pwd.html	(from https://docs.python.org/2/contents.html)
15:27:56	11255/11255	---M--	200	added ('OK')	text/html	etag:%22575c9a36-2bf7%22	https://docs.python.org/2/library/spwd.html	./python_doc/docs.python.org/2/library/spwd.html	(from https://docs.python.org/2/contents.html)
15:27:57	11449/11449	---M--	200	added ('OK')	text/html	etag:%22575c9a2a-2cb9%22	https://docs.python.org/2/library/grp.html	./python_doc/docs.python.org/2/library/grp.html	(from https://docs.python.org/2/contents.html)
15:27:57	10886/10886	---M--	200	added ('OK')	text/html	etag:%22575c9a22-2a86%22	https://docs.python.org/2/library/crypt.html	./python_doc/docs.python.org/2/library/crypt.html	(from https://docs.python.org/2/contents.html)
15:27:57	17612/17612	---M--	200	added ('OK')	text/html	etag:%22575c9a25-44cc%22	https://docs.python.org/2/library/dl.html	./python_doc/docs.python.org/2/library/dl.html	(from https://docs.python.org/2/contents.html)
15:27:57	17302/17302	---M--	200	added ('OK')	text/html	etag:%22575c9a3a-4396%22	https://docs.python.org/2/library/termios.html	./python_doc/docs.python.org/2/library/termios.html	(from https://docs.python.org/2/contents.html)
15:27:58	9918/9918	---M--	200	added ('OK')	text/html	etag:%22575c9a3c-26be%22	https://docs.python.org/2/library/tty.html	./python_doc/docs.python.org/2/library/tty.html	(from https://docs.python.org/2/contents.html)
15:27:58	10396/10396	---M--	200	added ('OK')	text/html	etag:%22575c9a33-289c%22	https://docs.python.org/2/library/pty.html	./python_doc/docs.python.org/2/library/pty.html	(from https://docs.python.org/2/contents.html)
15:27:58	25850/25850	---M--	200	added ('OK')	text/html	etag:%22575c9a27-64fa%22	https://docs.python.org/2/library/fcntl.html	./python_doc/docs.python.org/2/library/fcntl.html	(from https://docs.python.org/2/contents.html)
15:27:58	19509/19509	---M--	200	added ('OK')	text/html	etag:%22575c9a32-4c35%22	https://docs.python.org/2/library/pipes.html	./python_doc/docs.python.org/2/library/pipes.html	(from https://docs.python.org/2/contents.html)
15:27:58	21289/21289	---M--	200	added ('OK')	text/html	etag:%22575c9a33-5329%22	https://docs.python.org/2/library/posixfile.html	./python_doc/docs.python.org/2/library/posixfile.html	(from https://docs.python.org/2/contents.html)
15:27:59	27838/27838	---M--	200	added ('OK')	text/html	etag:%22575c9a34-6cbe%22	https://docs.python.org/2/library/resource.html	./python_doc/docs.python.org/2/library/resource.html	(from https://docs.python.org/2/contents.html)
15:27:59	11695/11695	---M--	200	added ('OK')	text/html	etag:%22575c9a30-2daf%22	https://docs.python.org/2/library/nis.html	./python_doc/docs.python.org/2/library/nis.html	(from https://docs.python.org/2/contents.html)
15:27:59	19361/19361	---M--	200	added ('OK')	text/html	etag:%22575c9a39-4ba1%22	https://docs.python.org/2/library/syslog.html	./python_doc/docs.python.org/2/library/syslog.html	(from https://docs.python.org/2/contents.html)
15:27:59	15495/15495	---M--	200	added ('OK')	text/html	etag:%22575c9a21-3c87%22	https://docs.python.org/2/library/commands.html	./python_doc/docs.python.org/2/library/commands.html	(from https://docs.python.org/2/contents.html)
15:27:59	23061/23061	---M--	200	added ('OK')	text/html	etag:%22575c9a2d-5a15%22	https://docs.python.org/2/library/mac.html	./python_doc/docs.python.org/2/library/mac.html	(from https://docs.python.org/2/contents.html)
15:28:00	18723/18723	---M--	200	added ('OK')	text/html	etag:%22575c9a2a-4923%22	https://docs.python.org/2/library/ic.html	./python_doc/docs.python.org/2/library/ic.html	(from https://docs.python.org/2/contents.html)
15:28:00	16175/16175	---M--	200	added ('OK')	text/html	etag:%22575c9a2d-3f2f%22	https://docs.python.org/2/library/macos.html	./python_doc/docs.python.org/2/library/macos.html	(from https://docs.python.org/2/contents.html)
15:28:00	17023/17023	---M--	200	added ('OK')	text/html	etag:%22575c9a2d-427f%22	https://docs.python.org/2/library/macostools.html	./python_doc/docs.python.org/2/library/macostools.html	(from https://docs.python.org/2/contents.html)
15:28:00	32910/32910	---M--	200	added ('OK')	text/html	etag:%22575c9a26-808e%22	https://docs.python.org/2/library/easydialogs.html	./python_doc/docs.python.org/2/library/easydialogs.html	(from https://docs.python.org/2/contents.html)
15:28:01	8981/8981	---M--	200	added ('OK')	text/html	etag:%22575c9a1f-2315%22	https://docs.python.org/2/library/autogil.html	./python_doc/docs.python.org/2/library/autogil.html	(from https://docs.python.org/2/contents.html)
15:28:01	36608/36608	---M--	200	added ('OK')	text/html	etag:%22575c9a28-8f00%22	https://docs.python.org/2/library/framework.html	./python_doc/docs.python.org/2/library/framework.html	(from https://docs.python.org/2/contents.html)
15:28:01	51199/51199	---M--	200	added ('OK')	text/html	etag:%22575c9a20-c7ff%22	https://docs.python.org/2/library/carbon.html	./python_doc/docs.python.org/2/library/carbon.html	(from https://docs.python.org/2/contents.html)
15:28:02	8287/8287	---M--	200	added ('OK')	text/html	etag:%22575c9a21-205f%22	https://docs.python.org/2/library/colorpicker.html	./python_doc/docs.python.org/2/library/colorpicker.html	(from https://docs.python.org/2/contents.html)
15:28:02	13895/13895	---M--	200	added ('OK')	text/html	etag:%22575c9a2d-3647%22	https://docs.python.org/2/library/macosa.html	./python_doc/docs.python.org/2/library/macosa.html	(from https://docs.python.org/2/contents.html)
15:28:02	12590/12590	---M--	200	added ('OK')	text/html	etag:%22575c9a29-312e%22	https://docs.python.org/2/library/gensuitemodule.html	./python_doc/docs.python.org/2/library/gensuitemodule.html	(from https://docs.python.org/2/contents.html)
15:28:02	16267/16267	---M--	200	added ('OK')	text/html	etag:%22575c9a1e-3f8b%22	https://docs.python.org/2/library/aetools.html	./python_doc/docs.python.org/2/library/aetools.html	(from https://docs.python.org/2/contents.html)
15:28:03	14171/14171	---M--	200	added ('OK')	text/html	etag:%22575c9a1e-375b%22	https://docs.python.org/2/library/aepack.html	./python_doc/docs.python.org/2/library/aepack.html	(from https://docs.python.org/2/contents.html)
15:28:03	20942/20942	---M--	200	added ('OK')	text/html	etag:%22575c9a1e-51ce%22	https://docs.python.org/2/library/aetypes.html	./python_doc/docs.python.org/2/library/aetypes.html	(from https://docs.python.org/2/contents.html)
15:28:03	13195/13195	---M--	200	added ('OK')	text/html	etag:%22575c9a2e-338b%22	https://docs.python.org/2/library/miniaeframe.html	./python_doc/docs.python.org/2/library/miniaeframe.html	(from https://docs.python.org/2/contents.html)
15:28:03	10488/10488	---M--	200	added ('OK')	text/html	etag:%22575c9a35-28f8%22	https://docs.python.org/2/library/sgi.html	./python_doc/docs.python.org/2/library/sgi.html	(from https://docs.python.org/2/contents.html)
15:28:03	18729/18729	---M--	200	added ('OK')	text/html	etag:%22575c9a1e-4929%22	https://docs.python.org/2/library/al.html	./python_doc/docs.python.org/2/library/al.html	(from https://docs.python.org/2/contents.html)
15:28:04	29746/29746	---M--	200	added ('OK')	text/html	etag:%22575c9a20-7432%22	https://docs.python.org/2/library/cd.html	./python_doc/docs.python.org/2/library/cd.html	(from https://docs.python.org/2/contents.html)
15:28:04	54970/54970	---M--	200	added ('OK')	text/html	etag:%22575c9a28-d6ba%22	https://docs.python.org/2/library/fl.html	./python_doc/docs.python.org/2/library/fl.html	(from https://docs.python.org/2/contents.html)
15:28:04	13110/13110	---M--	200	added ('OK')	text/html	etag:%22575c9a28-3336%22	https://docs.python.org/2/library/fm.html	./python_doc/docs.python.org/2/library/fm.html	(from https://docs.python.org/2/contents.html)
15:28:04	23879/23879	---M--	200	added ('OK')	text/html	etag:%22575c9a2a-5d47%22	https://docs.python.org/2/library/gl.html	./python_doc/docs.python.org/2/library/gl.html	(from https://docs.python.org/2/contents.html)
15:28:05	12840/12840	---M--	200	added ('OK')	text/html	etag:%22575c9a2b-3228%22	https://docs.python.org/2/library/imgfile.html	./python_doc/docs.python.org/2/library/imgfile.html	(from https://docs.python.org/2/contents.html)
15:28:05	13800/13800	---M--	200	added ('OK')	text/html	etag:%22575c9a2c-35e8%22	https://docs.python.org/2/library/jpeg.html	./python_doc/docs.python.org/2/library/jpeg.html	(from https://docs.python.org/2/contents.html)
15:28:05	7494/7494	---M--	200	added ('OK')	text/html	etag:%22575c9a39-1d46%22	https://docs.python.org/2/library/sun.html	./python_doc/docs.python.org/2/library/sun.html	(from https://docs.python.org/2/contents.html)
15:28:06	19042/19042	---M--	200	added ('OK')	text/html	etag:%22575c9a39-4a62%22	https://docs.python.org/2/library/sunaudio.html	./python_doc/docs.python.org/2/library/sunaudio.html	(from https://docs.python.org/2/contents.html)
15:28:06	24507/24507	---M--	200	added ('OK')	text/html	etag:%22575c9a3c-5fbb%22	https://docs.python.org/2/library/undoc.html	./python_doc/docs.python.org/2/library/undoc.html	(from https://docs.python.org/2/contents.html)
15:28:06	135637/135637	---M--	200	added ('OK')	text/html	etag:%22575c9a18-211d5%22	https://docs.python.org/2/extending/extending.html	./python_doc/docs.python.org/2/extending/extending.html	(from https://docs.python.org/2/contents.html)
15:28:06	261438/261438	---M--	200	added ('OK')	text/html	etag:%22575c9a19-3fd3e%22	https://docs.python.org/2/extending/newtypes.html	./python_doc/docs.python.org/2/extending/newtypes.html	(from https://docs.python.org/2/contents.html)
15:28:06	17282/17282	---M--	200	added ('OK')	text/html	etag:%22575c9a18-4382%22	https://docs.python.org/2/extending/building.html	./python_doc/docs.python.org/2/extending/building.html	(from https://docs.python.org/2/contents.html)
15:28:07	18175/18175	---M--	200	added ('OK')	text/html	etag:%22575c9a19-46ff%22	https://docs.python.org/2/extending/windows.html	./python_doc/docs.python.org/2/extending/windows.html	(from https://docs.python.org/2/contents.html)
15:28:07	39603/39603	---M--	200	added ('OK')	text/html	etag:%22575c9a18-9ab3%22	https://docs.python.org/2/extending/embedding.html	./python_doc/docs.python.org/2/extending/embedding.html	(from https://docs.python.org/2/contents.html)
15:28:07	65001/65001	---M--	200	added ('OK')	text/html	etag:%22575c9a12-fde9%22	https://docs.python.org/2/c-api/intro.html	./python_doc/docs.python.org/2/c-api/intro.html	(from https://docs.python.org/2/contents.html)
15:28:07	43846/43846	---M--	200	added ('OK')	text/html	etag:%22575c9a15-ab46%22	https://docs.python.org/2/c-api/veryhigh.html	./python_doc/docs.python.org/2/c-api/veryhigh.html	(from https://docs.python.org/2/contents.html)
15:28:07	12957/12957	---M--	200	added ('OK')	text/html	etag:%22575c9a13-329d%22	https://docs.python.org/2/c-api/refcounting.html	./python_doc/docs.python.org/2/c-api/refcounting.html	(from https://docs.python.org/2/contents.html)
15:28:08	82388/82388	---M--	200	added ('OK')	text/html	etag:%22575c9a12-141d4%22	https://docs.python.org/2/c-api/exceptions.html	./python_doc/docs.python.org/2/c-api/exceptions.html	(from https://docs.python.org/2/contents.html)
15:28:08	7871/7871	---M--	200	added ('OK')	text/html	etag:%22575c9a15-1ebf%22	https://docs.python.org/2/c-api/utilities.html	./python_doc/docs.python.org/2/c-api/utilities.html	(from https://docs.python.org/2/contents.html)
15:28:08	21090/21090	---M--	200	added ('OK')	text/html	etag:%22575c9a14-5262%22	https://docs.python.org/2/c-api/sys.html	./python_doc/docs.python.org/2/c-api/sys.html	(from https://docs.python.org/2/contents.html)
15:28:08	35195/35195	---M--	200	added ('OK')	text/html	etag:%22575c9a12-897b%22	https://docs.python.org/2/c-api/import.html	./python_doc/docs.python.org/2/c-api/import.html	(from https://docs.python.org/2/contents.html)
15:28:08	16174/16174	---M--	200	added ('OK')	text/html	etag:%22575c9a13-3f2e%22	https://docs.python.org/2/c-api/marshal.html	./python_doc/docs.python.org/2/c-api/marshal.html	(from https://docs.python.org/2/contents.html)
15:28:09	59282/59282	---M--	200	added ('OK')	text/html	etag:%22575c9a10-e792%22	https://docs.python.org/2/c-api/arg.html	./python_doc/docs.python.org/2/c-api/arg.html	(from https://docs.python.org/2/contents.html)
15:28:09	22799/22799	---M--	200	added ('OK')	text/html	etag:%22575c9a11-590f%22	https://docs.python.org/2/c-api/conversion.html	./python_doc/docs.python.org/2/c-api/conversion.html	(from https://docs.python.org/2/contents.html)
15:28:09	10983/10983	---M--	200	added ('OK')	text/html	etag:%22575c9a13-2ae7%22	https://docs.python.org/2/c-api/reflection.html	./python_doc/docs.python.org/2/c-api/reflection.html	(from https://docs.python.org/2/contents.html)
15:28:09	21342/21342	---M--	200	added ('OK')	text/html	etag:%22575c9a11-535e%22	https://docs.python.org/2/c-api/codec.html	./python_doc/docs.python.org/2/c-api/codec.html	(from https://docs.python.org/2/contents.html)
15:28:09	7735/7735	---M--	200	added ('OK')	text/html	etag:%22575c9a10-1e37%22	https://docs.python.org/2/c-api/abstract.html	./python_doc/docs.python.org/2/c-api/abstract.html	(from https://docs.python.org/2/contents.html)
15:28:10	57098/57098	---M--	200	added ('OK')	text/html	etag:%22575c9a13-df0a%22	https://docs.python.org/2/c-api/object.html	./python_doc/docs.python.org/2/c-api/object.html	(from https://docs.python.org/2/contents.html)
15:28:10	48062/48062	---M--	200	added ('OK')	text/html	etag:%22575c9a13-bbbe%22	https://docs.python.org/2/c-api/number.html	./python_doc/docs.python.org/2/c-api/number.html	(from https://docs.python.org/2/contents.html)
15:28:10	31085/31085	---M--	200	added ('OK')	text/html	etag:%22575c9a14-796d%22	https://docs.python.org/2/c-api/sequence.html	./python_doc/docs.python.org/2/c-api/sequence.html	(from https://docs.python.org/2/contents.html)
15:28:10	16009/16009	---M--	200	added ('OK')	text/html	etag:%22575c9a13-3e89%22	https://docs.python.org/2/c-api/mapping.html	./python_doc/docs.python.org/2/c-api/mapping.html	(from https://docs.python.org/2/contents.html)
15:28:10	10400/10400	---M--	200	added ('OK')	text/html	etag:%22575c9a13-28a0%22	https://docs.python.org/2/c-api/iter.html	./python_doc/docs.python.org/2/c-api/iter.html	(from https://docs.python.org/2/contents.html)
15:28:11	12400/12400	---M--	200	added ('OK')	text/html	etag:%22575c9a13-3070%22	https://docs.python.org/2/c-api/objbuffer.html	./python_doc/docs.python.org/2/c-api/objbuffer.html	(from https://docs.python.org/2/contents.html)
15:28:11	15949/15949	---M--	200	added ('OK')	text/html	etag:%22575c9a11-3e4d%22	https://docs.python.org/2/c-api/concrete.html	./python_doc/docs.python.org/2/c-api/concrete.html	(from https://docs.python.org/2/contents.html)
15:28:11	15103/15103	---M--	200	added ('OK')	text/html	etag:%22575c9a14-3aff%22	https://docs.python.org/2/c-api/type.html	./python_doc/docs.python.org/2/c-api/type.html	(from https://docs.python.org/2/contents.html)
15:28:11	8154/8154	---M--	200	added ('OK')	text/html	etag:%22575c9a13-1fda%22	https://docs.python.org/2/c-api/none.html	./python_doc/docs.python.org/2/c-api/none.html	(from https://docs.python.org/2/contents.html)
15:28:12	20217/20217	---M--	200	added ('OK')	text/html	etag:%22575c9a12-4ef9%22	https://docs.python.org/2/c-api/int.html	./python_doc/docs.python.org/2/c-api/int.html	(from https://docs.python.org/2/contents.html)
15:28:12	10207/10207	---M--	200	added ('OK')	text/html	etag:%22575c9a10-27df%22	https://docs.python.org/2/c-api/bool.html	./python_doc/docs.python.org/2/c-api/bool.html	(from https://docs.python.org/2/contents.html)
15:28:12	32981/32981	---M--	200	added ('OK')	text/html	etag:%22575c9a13-80d5%22	https://docs.python.org/2/c-api/long.html	./python_doc/docs.python.org/2/c-api/long.html	(from https://docs.python.org/2/contents.html)
15:28:12	17527/17527	---M--	200	added ('OK')	text/html	etag:%22575c9a12-4477%22	https://docs.python.org/2/c-api/float.html	./python_doc/docs.python.org/2/c-api/float.html	(from https://docs.python.org/2/contents.html)
15:28:12	20872/20872	---M--	200	added ('OK')	text/html	etag:%22575c9a11-5188%22	https://docs.python.org/2/c-api/complex.html	./python_doc/docs.python.org/2/c-api/complex.html	(from https://docs.python.org/2/contents.html)
15:28:13	14430/14430	---M--	200	added ('OK')	text/html	etag:%22575c9a11-385e%22	https://docs.python.org/2/c-api/bytearray.html	./python_doc/docs.python.org/2/c-api/bytearray.html	(from https://docs.python.org/2/contents.html)
15:28:13	36324/36324	---M--	200	added ('OK')	text/html	etag:%22575c9a14-8de4%22	https://docs.python.org/2/c-api/string.html	./python_doc/docs.python.org/2/c-api/string.html	(from https://docs.python.org/2/contents.html)
15:28:13	114348/114348	---M--	200	added ('OK')	text/html	etag:%22575c9a15-1beac%22	https://docs.python.org/2/c-api/unicode.html	./python_doc/docs.python.org/2/c-api/unicode.html	(from https://docs.python.org/2/contents.html)
15:28:13	47409/47409	---M--	200	added ('OK')	text/html	etag:%22575c9a11-b931%22	https://docs.python.org/2/c-api/buffer.html	./python_doc/docs.python.org/2/c-api/buffer.html	(from https://docs.python.org/2/contents.html)
15:28:13	21454/21454	---M--	200	added ('OK')	text/html	etag:%22575c9a14-53ce%22	https://docs.python.org/2/c-api/tuple.html	./python_doc/docs.python.org/2/c-api/tuple.html	(from https://docs.python.org/2/contents.html)
15:28:14	24484/24484	---M--	200	added ('OK')	text/html	etag:%22575c9a13-5fa4%22	https://docs.python.org/2/c-api/list.html	./python_doc/docs.python.org/2/c-api/list.html	(from https://docs.python.org/2/contents.html)
15:28:14	32940/32940	---M--	200	added ('OK')	text/html	etag:%22575c9a11-80ac%22	https://docs.python.org/2/c-api/dict.html	./python_doc/docs.python.org/2/c-api/dict.html	(from https://docs.python.org/2/contents.html)
15:28:14	11560/11560	---M--	200	added ('OK')	text/html	etag:%22575c9a11-2d28%22	https://docs.python.org/2/c-api/class.html	./python_doc/docs.python.org/2/c-api/class.html	(from https://docs.python.org/2/contents.html)
15:28:14	14514/14514	---M--	200	added ('OK')	text/html	etag:%22575c9a12-38b2%22	https://docs.python.org/2/c-api/function.html	./python_doc/docs.python.org/2/c-api/function.html	(from https://docs.python.org/2/contents.html)
15:28:14	13818/13818	---M--	200	added ('OK')	text/html	etag:%22575c9a13-35fa%22	https://docs.python.org/2/c-api/method.html	./python_doc/docs.python.org/2/c-api/method.html	(from https://docs.python.org/2/contents.html)
15:28:15	23851/23851	---M--	200	added ('OK')	text/html	etag:%22575c9a12-5d2b%22	https://docs.python.org/2/c-api/file.html	./python_doc/docs.python.org/2/c-api/file.html	(from https://docs.python.org/2/contents.html)
15:28:15	16966/16966	---M--	200	added ('OK')	text/html	etag:%22575c9a13-4246%22	https://docs.python.org/2/c-api/module.html	./python_doc/docs.python.org/2/c-api/module.html	(from https://docs.python.org/2/contents.html)
15:28:15	12016/12016	---M--	200	added ('OK')	text/html	etag:%22575c9a13-2ef0%22	https://docs.python.org/2/c-api/iterator.html	./python_doc/docs.python.org/2/c-api/iterator.html	(from https://docs.python.org/2/contents.html)
15:28:15	12232/12232	---M--	200	added ('OK')	text/html	etag:%22575c9a11-2fc8%22	https://docs.python.org/2/c-api/descriptor.html	./python_doc/docs.python.org/2/c-api/descriptor.html	(from https://docs.python.org/2/contents.html)
15:28:16	12276/12276	---M--	200	added ('OK')	text/html	etag:%22575c9a14-2ff4%22	https://docs.python.org/2/c-api/slice.html	./python_doc/docs.python.org/2/c-api/slice.html	(from https://docs.python.org/2/contents.html)
15:28:16	13778/13778	---M--	200	added ('OK')	text/html	etag:%22575c9a15-35d2%22	https://docs.python.org/2/c-api/weakref.html	./python_doc/docs.python.org/2/c-api/weakref.html	(from https://docs.python.org/2/contents.html)
15:28:16	20778/20778	---M--	200	added ('OK')	text/html	etag:%22575c9a11-512a%22	https://docs.python.org/2/c-api/capsule.html	./python_doc/docs.python.org/2/c-api/capsule.html	(from https://docs.python.org/2/contents.html)
15:28:16	12201/12201	---M--	200	added ('OK')	text/html	etag:%22575c9a11-2fa9%22	https://docs.python.org/2/c-api/cobject.html	./python_doc/docs.python.org/2/c-api/cobject.html	(from https://docs.python.org/2/contents.html)
15:28:16	11464/11464	---M--	200	added ('OK')	text/html	etag:%22575c9a11-2cc8%22	https://docs.python.org/2/c-api/cell.html	./python_doc/docs.python.org/2/c-api/cell.html	(from https://docs.python.org/2/contents.html)
15:28:17	8803/8803	---M--	200	added ('OK')	text/html	etag:%22575c9a12-2263%22	https://docs.python.org/2/c-api/gen.html	./python_doc/docs.python.org/2/c-api/gen.html	(from https://docs.python.org/2/contents.html)
15:28:17	26355/26355	---M--	200	added ('OK')	text/html	etag:%22575c9a11-66f3%22	https://docs.python.org/2/c-api/datetime.html	./python_doc/docs.python.org/2/c-api/datetime.html	(from https://docs.python.org/2/contents.html)
15:28:17	30656/30656	---M--	200	added ('OK')	text/html	etag:%22575c9a14-77c0%22	https://docs.python.org/2/c-api/set.html	./python_doc/docs.python.org/2/c-api/set.html	(from https://docs.python.org/2/contents.html)
15:28:17	11870/11870	---M--	200	added ('OK')	text/html	etag:%22575c9a11-2e5e%22	https://docs.python.org/2/c-api/code.html	./python_doc/docs.python.org/2/c-api/code.html	(from https://docs.python.org/2/contents.html)
15:28:18	103450/103450	---M--	200	added ('OK')	text/html	etag:%22575c9a12-1941a%22	https://docs.python.org/2/c-api/init.html	./python_doc/docs.python.org/2/c-api/init.html	(from https://docs.python.org/2/contents.html)
15:28:18	24670/24670	---M--	200	added ('OK')	text/html	etag:%22575c9a13-605e%22	https://docs.python.org/2/c-api/memory.html	./python_doc/docs.python.org/2/c-api/memory.html	(from https://docs.python.org/2/contents.html)
15:28:18	7534/7534	---M--	200	added ('OK')	text/html	etag:%22575d6ca7-1d6e%22	https://docs.python.org/2/c-api/objimpl.html	./python_doc/docs.python.org/2/c-api/objimpl.html	(from https://docs.python.org/2/contents.html)
15:28:19	18925/18925	---M--	200	added ('OK')	text/html	etag:%22575c9a10-49ed%22	https://docs.python.org/2/c-api/allocation.html	./python_doc/docs.python.org/2/c-api/allocation.html	(from https://docs.python.org/2/contents.html)
15:28:19	35159/35159	---M--	200	added ('OK')	text/html	etag:%22575d6ca7-8957%22	https://docs.python.org/2/c-api/structures.html	./python_doc/docs.python.org/2/c-api/structures.html	(from https://docs.python.org/2/contents.html)
